   YEAR     MONTH      DAY       HOUR      MIN       SEC       RECNO     KINDAT      KINST       UT1_UNIX        UT2_UNIX       GDLAT      GLON       GDALT       SAT_ID         MLT         MLAT       MLONG         NE       HOR_ION_V VERT_ION_V       BD        B_FORWARD       B_PERP       DIFF_BD      DIFF_B_FOR   DIFF_B_PERP  
     2013         5        14        13        16        10      47770      10117       8100 1368537370.000   1368537371.000      -13.30    -113.65     858.70             17      5.63778      -7.24     -40.36   2.07190e+10      194.7      264.1  -4.67900e-06  -1.96980e-05  -5.30000e-07  -2.80000e-08   6.00000e-08   5.00000e-09  
     2013         5        14        13        16        11      47771      10117       8100 1368537371.000   1368537372.000      -13.36    -113.66     858.71             17      5.63794      -7.31     -40.36   2.07170e+10      194.7      264.1  -4.72000e-06  -1.96920e-05  -5.34000e-07  -2.70000e-08   6.10000e-08   4.00000e-09  
     2013         5        14        13        16        12      47772      10117       8100 1368537372.000   1368537373.000      -13.42    -113.67     858.72             17      5.63811      -7.37     -40.36   2.07170e+10      194.7      264.1  -4.76100e-06  -1.96890e-05  -5.37000e-07  -2.90000e-08   6.00000e-08   5.00000e-09  
     2013         5        14        13        16        13      47773      10117       8100 1368537373.000   1368537374.000      -13.48    -113.69     858.74             17      5.63828      -7.43     -40.36   2.07090e+10      194.7      264.1  -4.80200e-06  -1.96830e-05  -5.41000e-07  -2.90000e-08   6.10000e-08   5.00000e-09  
     2013         5        14        13        16        14      47774      10117       8100 1368537374.000   1368537375.000      -13.54    -113.70     858.75             17      5.63844      -7.49     -40.37   2.07040e+10      194.7      264.1  -4.84200e-06  -1.96790e-05  -5.46000e-07  -2.70000e-08   6.10000e-08   4.00000e-09  
     2013         5        14        13        16        15      47775      10117       8100 1368537375.000   1368537376.000      -13.60    -113.72     858.76             17      5.63861      -7.55     -40.37   2.06970e+10      194.7      264.1  -4.88300e-06  -1.96740e-05  -5.49000e-07  -2.90000e-08   6.10000e-08   4.00000e-09  
     2013         5        14        13        16        16      47776      10117       8100 1368537376.000   1368537377.000      -13.66    -113.73     858.78             17      5.63878      -7.61     -40.37   2.06890e+10      194.7      264.1  -4.92300e-06  -1.96700e-05  -5.53000e-07  -3.00000e-08   6.10000e-08   4.00000e-09  
     2013         5        14        13        16        17      47777      10117       8100 1368537377.000   1368537378.000      -13.71    -113.74     858.79             17      5.63894      -7.67     -40.37   2.06830e+10      194.7      264.1  -4.96400e-06  -1.96650e-05  -5.57000e-07  -3.00000e-08   6.10000e-08   4.00000e-09  
     2013         5        14        13        16        18      47778      10117       8100 1368537378.000   1368537379.000      -13.77    -113.76     858.80             17      5.63911      -7.73     -40.37   2.06800e+10      194.7      264.1  -5.00500e-06  -1.96610e-05  -5.60000e-07  -2.80000e-08   6.10000e-08   4.00000e-09  
     2013         5        14        13        16        19      47779      10117       8100 1368537379.000   1368537380.000      -13.83    -113.77     858.81             17      5.63928      -7.79     -40.37   2.06660e+10      194.7      278.0  -5.04600e-06  -1.96560e-05  -5.64000e-07  -3.00000e-08   6.10000e-08   4.00000e-09  
     2013         5        14        13        16        20      47780      10117       8100 1368537380.000   1368537381.000      -13.89    -113.78     858.83             17      5.63944      -7.85     -40.38   2.06660e+10      194.7      278.0  -5.08700e-06  -1.96510e-05  -5.68000e-07  -3.30000e-08   6.00000e-08   4.00000e-09  
     2013         5        14        13        16        21      47781      10117       8100 1368537381.000   1368537382.000      -13.95    -113.80     858.84             17      5.63961      -7.91     -40.38   2.06550e+10      194.7      278.0  -5.12700e-06  -1.96460e-05  -5.72000e-07  -3.30000e-08   6.00000e-08   5.00000e-09  
     2013         5        14        13        16        22      47782      10117       8100 1368537382.000   1368537383.000      -14.01    -113.81     858.85             17      5.63978      -7.97     -40.38   2.06540e+10      194.7      278.0  -5.16800e-06  -1.96420e-05  -5.75000e-07  -3.00000e-08   5.90000e-08   5.00000e-09  
     2013         5        14        13        16        23      47783      10117       8100 1368537383.000   1368537384.000      -14.07    -113.82     858.87             17      5.63994      -8.03     -40.38   2.06410e+10      194.7      278.0  -5.20800e-06  -1.96370e-05  -5.80000e-07  -2.90000e-08   5.90000e-08   5.00000e-09  
     2013         5        14        13        16        24      47784      10117       8100 1368537384.000   1368537385.000      -14.12    -113.84     858.88             17      5.64011      -8.09     -40.38   2.06320e+10      194.7      278.0  -5.24900e-06  -1.96310e-05  -5.84000e-07  -3.10000e-08   6.10000e-08   5.00000e-09  
     2013         5        14        13        16        25      47785      10117       8100 1368537385.000   1368537386.000      -14.18    -113.85     858.89             17      5.64028      -8.15     -40.39   2.06240e+10      194.7      278.0  -5.29000e-06  -1.96270e-05  -5.87000e-07  -3.20000e-08   6.00000e-08   5.00000e-09  
     2013         5        14        13        16        26      47786      10117       8100 1368537386.000   1368537387.000      -14.24    -113.87     858.91             17      5.64044      -8.21     -40.39   2.06210e+10      194.7      278.0  -5.33100e-06  -1.96220e-05  -5.90000e-07  -3.30000e-08   6.10000e-08   6.00000e-09  
     2013         5        14        13        16        27      47787      10117       8100 1368537387.000   1368537388.000      -14.30    -113.88     858.92             17      5.64061      -8.27     -40.39   2.05860e+10      194.7      278.0  -5.37100e-06  -1.96170e-05  -5.94000e-07  -2.90000e-08   6.00000e-08   6.00000e-09  
     2013         5        14        13        16        28      47788      10117       8100 1368537388.000   1368537389.000      -14.36    -113.89     858.93             17      5.64078      -8.33     -40.39   2.05830e+10      194.7      278.0  -5.41200e-06  -1.96130e-05  -5.98000e-07  -2.80000e-08   6.00000e-08   6.00000e-09  
     2013         5        14        13        16        29      47789      10117       8100 1368537389.000   1368537390.000      -14.42    -113.91     858.94             17      5.64094      -8.39     -40.39   2.05700e+10      194.7      278.0  -5.45200e-06  -1.96080e-05  -6.02000e-07  -2.90000e-08   6.00000e-08   6.00000e-09  
     2013         5        14        13        16        30      47790      10117       8100 1368537390.000   1368537391.000      -14.48    -113.92     858.96             17      5.64111      -8.46     -40.39   2.05630e+10      194.7      278.0  -5.49300e-06  -1.96030e-05  -6.06000e-07  -2.90000e-08   6.00000e-08   6.00000e-09  
     2013         5        14        13        16        31      47791      10117       8100 1368537391.000   1368537392.000      -14.53    -113.93     858.97             17      5.64128      -8.52     -40.40   2.05580e+10      194.7      278.0  -5.53300e-06  -1.95990e-05  -6.10000e-07  -2.90000e-08   6.00000e-08   5.00000e-09  
     2013         5        14        13        16        32      47792      10117       8100 1368537392.000   1368537393.000      -14.59    -113.95     858.98             17      5.64144      -8.58     -40.40   2.05510e+10      194.7      278.0  -5.57300e-06  -1.95930e-05  -6.14000e-07  -3.30000e-08   6.20000e-08   4.00000e-09  
     2013         5        14        13        16        33      47793      10117       8100 1368537393.000   1368537394.000      -14.65    -113.96     859.00             17      5.64161      -8.64     -40.40   2.05370e+10      194.7      278.0  -5.61300e-06  -1.95880e-05  -6.17000e-07  -3.50000e-08   6.10000e-08   5.00000e-09  
     2013         5        14        13        16        34      47794      10117       8100 1368537394.000   1368537395.000      -14.71    -113.97     859.01             17      5.64178      -8.70     -40.40   2.05350e+10      194.7      278.0  -5.65400e-06  -1.95830e-05  -6.21000e-07  -3.50000e-08   6.10000e-08   5.00000e-09  
     2013         5        14        13        16        35      47795      10117       8100 1368537395.000   1368537396.000      -14.77    -113.99     859.02             17      5.64194      -8.76     -40.40   2.05240e+10      194.7      278.0  -5.69400e-06  -1.95790e-05  -6.26000e-07  -3.20000e-08   5.90000e-08   5.00000e-09  
     2013         5        14        13        16        36      47796      10117       8100 1368537396.000   1368537397.000      -14.83    -114.00     859.04             17      5.64211      -8.82     -40.41   2.05200e+10      194.7      278.0  -5.73400e-06  -1.95740e-05  -6.29000e-07  -2.90000e-08   5.90000e-08   6.00000e-09  
     2013         5        14        13        16        37      47797      10117       8100 1368537397.000   1368537398.000      -14.88    -114.02     859.05             17      5.64228      -8.88     -40.41   2.05080e+10      194.7      278.0  -5.77400e-06  -1.95690e-05  -6.34000e-07  -2.70000e-08   5.90000e-08   5.00000e-09  
     2013         5        14        13        16        38      47798      10117       8100 1368537398.000   1368537399.000      -14.94    -114.03     859.06             17      5.64244      -8.94     -40.41   2.05010e+10      194.7      278.0  -5.81400e-06  -1.95640e-05  -6.37000e-07  -3.10000e-08   5.90000e-08   5.00000e-09  
     2013         5        14        13        16        39      47799      10117       8100 1368537399.000   1368537400.000      -15.00    -114.04     859.07             17      5.64261      -9.00     -40.41   2.04900e+10      194.7      278.0  -5.85500e-06  -1.95590e-05  -6.41000e-07  -3.30000e-08   6.00000e-08   4.00000e-09  
     2013         5        14        13        16        40      47800      10117       8100 1368537400.000   1368537401.000      -15.06    -114.06     859.09             17      5.64278      -9.06     -40.41   2.04770e+10      180.8      278.0  -5.89400e-06  -1.95540e-05  -6.45000e-07  -2.90000e-08   5.90000e-08   5.00000e-09  
     2013         5        14        13        16        41      47801      10117       8100 1368537401.000   1368537402.000      -15.12    -114.07     859.10             17      5.64294      -9.12     -40.42   2.04630e+10      180.8      278.0  -5.93500e-06  -1.95500e-05  -6.50000e-07  -2.60000e-08   5.80000e-08   5.00000e-09  
     2013         5        14        13        16        42      47802      10117       8100 1368537402.000   1368537403.000      -15.18    -114.08     859.11             17      5.64311      -9.18     -40.42   2.04550e+10      180.8      278.0  -5.97400e-06  -1.95450e-05  -6.53000e-07  -2.50000e-08   5.90000e-08   5.00000e-09  
     2013         5        14        13        16        43      47803      10117       8100 1368537403.000   1368537404.000      -15.24    -114.10     859.13             17      5.64328      -9.24     -40.42   2.04600e+10      180.8      278.0  -6.01400e-06  -1.95390e-05  -6.57000e-07  -3.00000e-08   6.00000e-08   5.00000e-09  
     2013         5        14        13        16        44      47804      10117       8100 1368537404.000   1368537405.000      -15.29    -114.11     859.14             17      5.64344      -9.30     -40.42   2.04530e+10      194.7      278.0  -6.05400e-06  -1.95350e-05  -6.61000e-07  -2.90000e-08   5.90000e-08   5.00000e-09  
     2013         5        14        13        16        45      47805      10117       8100 1368537405.000   1368537406.000      -15.35    -114.12     859.15             17      5.64361      -9.36     -40.42   2.04390e+10      194.7      278.0  -6.09400e-06  -1.95290e-05  -6.65000e-07  -2.60000e-08   5.90000e-08   5.00000e-09  
     2013         5        14        13        16        46      47806      10117       8100 1368537406.000   1368537407.000      -15.41    -114.14     859.17             17      5.64378      -9.42     -40.42   2.04310e+10      194.7      278.0  -6.13400e-06  -1.95240e-05  -6.68000e-07  -2.60000e-08   5.90000e-08   5.00000e-09  
     2013         5        14        13        16        47      47807      10117       8100 1368537407.000   1368537408.000      -15.47    -114.15     859.18             17      5.64394      -9.48     -40.43   2.04200e+10      194.7      278.0  -6.17400e-06  -1.95200e-05  -6.73000e-07  -3.10000e-08   5.90000e-08   4.00000e-09  
     2013         5        14        13        16        48      47808      10117       8100 1368537408.000   1368537409.000      -15.53    -114.17     859.19             17      5.64411      -9.54     -40.43   2.04080e+10      180.8      278.0  -6.21500e-06  -1.95150e-05  -6.77000e-07  -3.10000e-08   5.90000e-08   5.00000e-09  
     2013         5        14        13        16        49      47809      10117       8100 1368537409.000   1368537410.000      -15.59    -114.18     859.20             17      5.64428      -9.60     -40.43   2.03970e+10      180.8      278.0  -6.25400e-06  -1.95090e-05  -6.81000e-07  -2.80000e-08   5.80000e-08   5.00000e-09  
     2013         5        14        13        16        50      47810      10117       8100 1368537410.000   1368537411.000      -15.64    -114.19     859.22             17      5.64444      -9.66     -40.43   2.03890e+10      180.8      278.0  -6.29400e-06  -1.95050e-05  -6.85000e-07  -2.60000e-08   5.70000e-08   5.00000e-09  
     2013         5        14        13        16        51      47811      10117       8100 1368537411.000   1368537412.000      -15.70    -114.21     859.23             17      5.64461      -9.73     -40.43   2.03700e+10      180.8      278.0  -6.33300e-06  -1.94990e-05  -6.88000e-07  -2.70000e-08   5.80000e-08   5.00000e-09  
     2013         5        14        13        16        52      47812      10117       8100 1368537412.000   1368537413.000      -15.76    -114.22     859.24             17      5.64478      -9.79     -40.44   2.03630e+10      194.7      278.0  -6.37400e-06  -1.94940e-05  -6.92000e-07  -2.90000e-08   5.80000e-08   5.00000e-09  
     2013         5        14        13        16        53      47813      10117       8100 1368537413.000   1368537414.000      -15.82    -114.23     859.26             17      5.64494      -9.85     -40.44   2.03480e+10      194.7      278.0  -6.41400e-06  -1.94900e-05  -6.97000e-07  -2.80000e-08   5.70000e-08   5.00000e-09  
     2013         5        14        13        16        54      47814      10117       8100 1368537414.000   1368537415.000      -15.88    -114.25     859.27             17      5.64511      -9.91     -40.44   2.03340e+10      194.7      278.0  -6.45300e-06  -1.94840e-05  -7.00000e-07  -2.60000e-08   5.70000e-08   5.00000e-09  
     2013         5        14        13        16        55      47815      10117       8100 1368537415.000   1368537416.000      -15.94    -114.26     859.28             17      5.64528      -9.97     -40.44   2.03170e+10      194.7      278.0  -6.49300e-06  -1.94790e-05  -7.04000e-07  -2.70000e-08   5.80000e-08   5.00000e-09  
     2013         5        14        13        16        56      47816      10117       8100 1368537416.000   1368537417.000      -16.00    -114.28     859.29             17      5.64544     -10.03     -40.44   2.03050e+10      180.8      278.0  -6.53300e-06  -1.94740e-05  -7.09000e-07  -2.90000e-08   5.80000e-08   5.00000e-09  
     2013         5        14        13        16        57      47817      10117       8100 1368537417.000   1368537418.000      -16.05    -114.29     859.31             17      5.64561     -10.09     -40.44   2.02950e+10      180.8      278.0  -6.57200e-06  -1.94680e-05  -7.13000e-07  -2.80000e-08   5.80000e-08   4.00000e-09  
     2013         5        14        13        16        58      47818      10117       8100 1368537418.000   1368537419.000      -16.11    -114.30     859.32             17      5.64578     -10.15     -40.45   2.02820e+10      180.8      278.0  -6.61300e-06  -1.94630e-05  -7.17000e-07  -2.60000e-08   5.80000e-08   5.00000e-09  
     2013         5        14        13        16        59      47819      10117       8100 1368537419.000   1368537420.000      -16.17    -114.32     859.33             17      5.64594     -10.21     -40.45   2.02720e+10      180.8      278.0  -6.65300e-06  -1.94580e-05  -7.21000e-07  -2.40000e-08   5.80000e-08   5.00000e-09  
     2013         5        14        13        17         0      47820      10117       8100 1368537420.000   1368537421.000      -16.23    -114.33     859.35             17      5.64611     -10.27     -40.45   2.02600e+10      180.8      278.0  -6.69300e-06  -1.94530e-05  -7.24000e-07  -2.40000e-08   5.70000e-08   6.00000e-09  
     2013         5        14        13        17         1      47821      10117       8100 1368537421.000   1368537422.000      -16.29    -114.34     859.36             17      5.64632     -10.33     -40.45   2.02390e+10      180.8      278.0  -6.73200e-06  -1.94480e-05  -7.29000e-07  -2.20000e-08   5.80000e-08   5.00000e-09  
     2013         5        14        13        17         2      47822      10117       8100 1368537422.000   1368537423.000      -16.35    -114.36     859.38             17      5.64654     -10.39     -40.45   2.02310e+10      180.8      278.0  -6.77200e-06  -1.94430e-05  -7.32000e-07  -2.40000e-08   5.80000e-08   6.00000e-09  
     2013         5        14        13        17         3      47823      10117       8100 1368537423.000   1368537424.000      -16.40    -114.37     859.40             17      5.64675     -10.45     -40.45   2.02130e+10      180.8      278.0  -6.81200e-06  -1.94370e-05  -7.36000e-07  -2.40000e-08   5.70000e-08   6.00000e-09  
     2013         5        14        13        17         4      47824      10117       8100 1368537424.000   1368537425.000      -16.46    -114.39     859.41             17      5.64696     -10.51     -40.45   2.01970e+10      180.8      278.0  -6.85200e-06  -1.94320e-05  -7.41000e-07  -2.20000e-08   5.60000e-08   6.00000e-09  
     2013         5        14        13        17         5      47825      10117       8100 1368537425.000   1368537426.000      -16.52    -114.40     859.43             17      5.64718     -10.56     -40.45   2.01820e+10      180.8      278.0  -6.89200e-06  -1.94270e-05  -7.45000e-07  -2.40000e-08   5.60000e-08   5.00000e-09  
     2013         5        14        13        17         6      47826      10117       8100 1368537426.000   1368537427.000      -16.58    -114.42     859.44             17      5.64739     -10.62     -40.45   2.01730e+10      166.9      278.0  -6.93100e-06  -1.94210e-05  -7.48000e-07  -2.50000e-08   5.60000e-08   6.00000e-09  
     2013         5        14        13        17         7      47827      10117       8100 1368537427.000   1368537428.000      -16.64    -114.43     859.46             17      5.64760     -10.68     -40.46   2.01560e+10      166.9      278.0  -6.97100e-06  -1.94160e-05  -7.52000e-07  -2.40000e-08   5.70000e-08   6.00000e-09  
     2013         5        14        13        17         8      47828      10117       8100 1368537428.000   1368537429.000      -16.69    -114.44     859.48             17      5.64781     -10.74     -40.46   2.01460e+10      166.9      278.0  -7.01100e-06  -1.94110e-05  -7.56000e-07  -2.40000e-08   5.60000e-08   6.00000e-09  
     2013         5        14        13        17         9      47829      10117       8100 1368537429.000   1368537430.000      -16.75    -114.46     859.49             17      5.64803     -10.80     -40.46   2.01300e+10      166.9      278.0  -7.05100e-06  -1.94050e-05  -7.61000e-07  -2.50000e-08   5.70000e-08   5.00000e-09  
     2013         5        14        13        17        10      47830      10117       8100 1368537430.000   1368537431.000      -16.81    -114.47     859.51             17      5.64824     -10.86     -40.46   2.01230e+10      180.8      278.0  -7.09100e-06  -1.94000e-05  -7.65000e-07  -2.70000e-08   5.70000e-08   5.00000e-09  
     2013         5        14        13        17        11      47831      10117       8100 1368537431.000   1368537432.000      -16.87    -114.49     859.53             17      5.64845     -10.92     -40.46   2.01050e+10      180.8      278.0  -7.13000e-06  -1.93950e-05  -7.69000e-07  -2.60000e-08   5.70000e-08   6.00000e-09  
     2013         5        14        13        17        12      47832      10117       8100 1368537432.000   1368537433.000      -16.93    -114.50     859.54             17      5.64867     -10.98     -40.46   2.00900e+10      180.8      278.0  -7.17100e-06  -1.93890e-05  -7.73000e-07  -2.40000e-08   5.70000e-08   6.00000e-09  
     2013         5        14        13        17        13      47833      10117       8100 1368537433.000   1368537434.000      -16.98    -114.51     859.56             17      5.64888     -11.03     -40.46   2.00780e+10      180.8      278.0  -7.21000e-06  -1.93830e-05  -7.77000e-07  -2.20000e-08   5.70000e-08   7.00000e-09  
     2013         5        14        13        17        14      47834      10117       8100 1368537434.000   1368537435.000      -17.04    -114.53     859.58             17      5.64909     -11.09     -40.46   2.00700e+10      180.8      278.0  -7.25100e-06  -1.93780e-05  -7.80000e-07  -2.40000e-08   5.70000e-08   7.00000e-09  
     2013         5        14        13        17        15      47835      10117       8100 1368537435.000   1368537436.000      -17.10    -114.54     859.59             17      5.64931     -11.15     -40.46   2.00400e+10      180.8      278.0  -7.29000e-06  -1.93720e-05  -7.85000e-07  -2.50000e-08   5.80000e-08   6.00000e-09  
     2013         5        14        13        17        16      47836      10117       8100 1368537436.000   1368537437.000      -17.16    -114.56     859.61             17      5.64952     -11.21     -40.46   2.00300e+10      180.8      278.0  -7.32900e-06  -1.93670e-05  -7.89000e-07  -2.40000e-08   5.80000e-08   6.00000e-09  
     2013         5        14        13        17        17      47837      10117       8100 1368537437.000   1368537438.000      -17.22    -114.57     859.62             17      5.64973     -11.27     -40.46   2.00140e+10      180.8      278.0  -7.36900e-06  -1.93620e-05  -7.93000e-07  -2.30000e-08   5.70000e-08   7.00000e-09  
     2013         5        14        13        17        18      47838      10117       8100 1368537438.000   1368537439.000      -17.27    -114.59     859.64             17      5.64994     -11.33     -40.46   2.00050e+10      180.8      278.0  -7.40900e-06  -1.93560e-05  -7.97000e-07  -2.60000e-08   5.70000e-08   7.00000e-09  
     2013         5        14        13        17        19      47839      10117       8100 1368537439.000   1368537440.000      -17.33    -114.60     859.66             17      5.65016     -11.39     -40.47   1.99930e+10      180.8      278.0  -7.45000e-06  -1.93510e-05  -8.01000e-07  -2.80000e-08   5.60000e-08   7.00000e-09  
     2013         5        14        13        17        20      47840      10117       8100 1368537440.000   1368537441.000      -17.39    -114.61     859.67             17      5.65037     -11.45     -40.47   1.99810e+10      180.8      278.0  -7.48900e-06  -1.93450e-05  -8.06000e-07  -2.80000e-08   5.70000e-08   6.00000e-09  
     2013         5        14        13        17        21      47841      10117       8100 1368537441.000   1368537442.000      -17.45    -114.63     859.69             17      5.65058     -11.51     -40.47   1.99710e+10      180.8      278.0  -7.52800e-06  -1.93390e-05  -8.10000e-07  -2.40000e-08   5.60000e-08   7.00000e-09  
     2013         5        14        13        17        22      47842      10117       8100 1368537442.000   1368537443.000      -17.51    -114.64     859.71             17      5.65080     -11.56     -40.47   1.99610e+10      166.9      278.0  -7.56800e-06  -1.93340e-05  -8.14000e-07  -2.50000e-08   5.60000e-08   7.00000e-09  
     2013         5        14        13        17        23      47843      10117       8100 1368537443.000   1368537444.000      -17.56    -114.66     859.72             17      5.65101     -11.62     -40.47   1.99450e+10      166.9      278.0  -7.60700e-06  -1.93280e-05  -8.18000e-07  -2.90000e-08   5.70000e-08   6.00000e-09  
     2013         5        14        13        17        24      47844      10117       8100 1368537444.000   1368537445.000      -17.62    -114.67     859.74             17      5.65122     -11.68     -40.47   1.99380e+10      166.9      278.0  -7.64700e-06  -1.93220e-05  -8.22000e-07  -2.90000e-08   5.70000e-08   7.00000e-09  
     2013         5        14        13        17        25      47845      10117       8100 1368537445.000   1368537446.000      -17.68    -114.68     859.76             17      5.65144     -11.74     -40.47   1.99230e+10      166.9      278.0  -7.68700e-06  -1.93170e-05  -8.27000e-07  -2.60000e-08   5.60000e-08   7.00000e-09  
     2013         5        14        13        17        26      47846      10117       8100 1368537446.000   1368537447.000      -17.74    -114.70     859.77             17      5.65165     -11.80     -40.47   1.99130e+10      166.9      278.0  -7.72600e-06  -1.93120e-05  -8.31000e-07  -2.40000e-08   5.60000e-08   7.00000e-09  
     2013         5        14        13        17        27      47847      10117       8100 1368537447.000   1368537448.000      -17.80    -114.71     859.79             17      5.65186     -11.86     -40.47   1.98980e+10      166.9      278.0  -7.76500e-06  -1.93060e-05  -8.35000e-07  -2.30000e-08   5.60000e-08   7.00000e-09  
     2013         5        14        13        17        28      47848      10117       8100 1368537448.000   1368537449.000      -17.85    -114.73     859.80             17      5.65207     -11.92     -40.47   1.98830e+10      166.9      278.0  -7.80500e-06  -1.93010e-05  -8.39000e-07  -2.10000e-08   5.60000e-08   6.00000e-09  
     2013         5        14        13        17        29      47849      10117       8100 1368537449.000   1368537450.000      -17.91    -114.74     859.82             17      5.65229     -11.98     -40.47   1.98720e+10      166.9      278.0  -7.84500e-06  -1.92950e-05  -8.44000e-07  -2.50000e-08   5.70000e-08   5.00000e-09  
     2013         5        14        13        17        30      47850      10117       8100 1368537450.000   1368537451.000      -17.97    -114.75     859.84             17      5.65250     -12.04     -40.48   1.98640e+10      166.9      278.0  -7.88400e-06  -1.92900e-05  -8.47000e-07  -2.90000e-08   5.70000e-08   6.00000e-09  
     2013         5        14        13        17        31      47851      10117       8100 1368537451.000   1368537452.000      -18.03    -114.77     859.85             17      5.65271     -12.09     -40.48   1.98510e+10      166.9      278.0  -7.92300e-06  -1.92840e-05  -8.52000e-07  -3.00000e-08   5.60000e-08   7.00000e-09  
     2013         5        14        13        17        32      47852      10117       8100 1368537452.000   1368537453.000      -18.09    -114.78     859.87             17      5.65293     -12.15     -40.48   1.98450e+10      166.9      278.0  -7.96300e-06  -1.92780e-05  -8.56000e-07  -2.90000e-08   5.60000e-08   7.00000e-09  
     2013         5        14        13        17        33      47853      10117       8100 1368537453.000   1368537454.000      -18.14    -114.80     859.89             17      5.65314     -12.21     -40.48   1.98300e+10      166.9      278.0           nan           nan           nan           nan           nan           nan  
     2013         5        14        13        17        34      47854      10117       8100 1368537454.000   1368537455.000      -18.20    -114.81     859.90             17      5.65335     -12.27     -40.48   1.98220e+10      166.9      278.0  -8.04300e-06  -1.92670e-05  -8.64000e-07  -2.70000e-08   5.50000e-08   8.00000e-09  
     2013         5        14        13        17        35      47855      10117       8100 1368537455.000   1368537456.000      -18.26    -114.83     859.92             17      5.65356     -12.33     -40.48   1.98070e+10      166.9      278.0  -8.08100e-06  -1.92610e-05  -8.69000e-07  -2.40000e-08   5.50000e-08   7.00000e-09  
     2013         5        14        13        17        36      47856      10117       8100 1368537456.000   1368537457.000      -18.32    -114.84     859.94             17      5.65378     -12.39     -40.48   1.97980e+10      166.9      278.0  -8.12100e-06  -1.92560e-05  -8.73000e-07  -2.60000e-08   5.50000e-08   6.00000e-09  
     2013         5        14        13        17        37      47857      10117       8100 1368537457.000   1368537458.000      -18.38    -114.85     859.95             17      5.65399     -12.45     -40.48   1.97880e+10      166.9      278.0  -8.16000e-06  -1.92500e-05  -8.77000e-07  -2.60000e-08   5.60000e-08   6.00000e-09  
     2013         5        14        13        17        38      47858      10117       8100 1368537458.000   1368537459.000      -18.43    -114.87     859.97             17      5.65420     -12.51     -40.48   1.97830e+10      166.9      278.0  -8.20000e-06  -1.92440e-05  -8.81000e-07  -2.80000e-08   5.60000e-08   6.00000e-09  
     2013         5        14        13        17        39      47859      10117       8100 1368537459.000   1368537460.000      -18.49    -114.88     859.98             17      5.65442     -12.56     -40.48   1.97700e+10      166.9      278.0  -8.23800e-06  -1.92390e-05  -8.85000e-07  -2.70000e-08   5.50000e-08   6.00000e-09  
     2013         5        14        13        17        40      47860      10117       8100 1368537460.000   1368537461.000      -18.55    -114.90     860.00             17      5.65463     -12.62     -40.48   1.97650e+10      166.9      278.0  -8.27700e-06  -1.92330e-05  -8.90000e-07  -2.40000e-08   5.50000e-08   7.00000e-09  
     2013         5        14        13        17        41      47861      10117       8100 1368537461.000   1368537462.000      -18.61    -114.91     860.02             17      5.65484     -12.68     -40.48   1.97530e+10      166.9      278.0  -8.31600e-06  -1.92280e-05  -8.94000e-07  -2.20000e-08   5.40000e-08   7.00000e-09  
     2013         5        14        13        17        42      47862      10117       8100 1368537462.000   1368537463.000      -18.67    -114.93     860.03             17      5.65506     -12.74     -40.49   1.97470e+10      166.9      278.0  -8.35500e-06  -1.92210e-05  -8.99000e-07  -2.40000e-08   5.50000e-08   8.00000e-09  
     2013         5        14        13        17        43      47863      10117       8100 1368537463.000   1368537464.000      -18.72    -114.94     860.05             17      5.65527     -12.80     -40.49   1.97380e+10      166.9      278.0  -8.39400e-06  -1.92160e-05  -9.03000e-07  -2.30000e-08   5.50000e-08   8.00000e-09  
     2013         5        14        13        17        44      47864      10117       8100 1368537464.000   1368537465.000      -18.78    -114.95     860.07             17      5.65548     -12.86     -40.49   1.97330e+10      166.9      278.0  -8.43300e-06  -1.92100e-05  -9.07000e-07  -2.10000e-08   5.50000e-08   7.00000e-09  
     2013         5        14        13        17        45      47865      10117       8100 1368537465.000   1368537466.000      -18.84    -114.97     860.08             17      5.65569     -12.92     -40.49   1.97260e+10      166.9      278.0  -8.47200e-06  -1.92050e-05  -9.11000e-07  -2.30000e-08   5.40000e-08   7.00000e-09  
     2013         5        14        13        17        46      47866      10117       8100 1368537466.000   1368537467.000      -18.90    -114.98     860.10             17      5.65591     -12.98     -40.49   1.97210e+10      166.9      278.0  -8.51100e-06  -1.91980e-05  -9.15000e-07  -2.40000e-08   5.40000e-08   7.00000e-09  
     2013         5        14        13        17        47      47867      10117       8100 1368537467.000   1368537468.000      -18.96    -115.00     860.12             17      5.65612     -13.04     -40.49   1.97410e+10      166.9      278.0  -8.54900e-06  -1.91930e-05  -9.19000e-07  -2.30000e-08   5.30000e-08   7.00000e-09  
     2013         5        14        13        17        48      47868      10117       8100 1368537468.000   1368537469.000      -19.01    -115.01     860.13             17      5.65633     -13.09     -40.49   1.97450e+10      166.9      278.0  -8.58900e-06  -1.91870e-05  -9.24000e-07  -2.20000e-08   5.30000e-08   7.00000e-09  
     2013         5        14        13        17        49      47869      10117       8100 1368537469.000   1368537470.000      -19.07    -115.02     860.15             17      5.65655     -13.15     -40.49   1.97320e+10      166.9      278.0  -8.62800e-06  -1.91810e-05  -9.28000e-07  -2.30000e-08   5.40000e-08   8.00000e-09  
     2013         5        14        13        17        50      47870      10117       8100 1368537470.000   1368537471.000      -19.13    -115.04     860.16             17      5.65676     -13.21     -40.49   1.97230e+10      166.9      278.0  -8.66700e-06  -1.91760e-05  -9.33000e-07  -2.50000e-08   5.30000e-08   7.00000e-09  
